latitude_origin,longitude_origin,latitude_destination,longitude_destination,timestamp,hour_of_day,day_of_week
1.3504978634522222,103.710102751069,1.3293280297061492,103.85328809835008,1555393158,5,1
1.3721121,103.9472438,1.3941516,103.7743069,1554848486,22,1
1.419520870826063,103.8476810739713,1.3397967129054416,103.97361119254323,1555032603,1,4
1.369073177156129,103.95675115938164,1.335781847326371,103.81014599879973,1555209139,2,6
1.3086757,103.8027859,1.3210899,103.9793973,1555666241,9,4
1.3440711,103.9830779,1.4074494,103.8578019,1554979242,10,3
1.3400069869580875,103.91433570950282,1.3089256148197779,103.84296284629411,1555027599,0,4
1.3296527,103.9266674,1.2858092,103.8383166,1555378823,1,1
1.331306809609946,103.8789502429001,1.4261782808332018,103.85438524671511,1555161586,13,5
1.3426318,103.8800472,1.3073121,103.7666859,1554798565,8,1
1.341759385542331,103.68443467663944,1.426730887034374,103.78281692983934,1555769928,14,5
1.3133079,103.9104139,1.3426074,103.8027212,1555328955,11,0
1.2997574,103.8308367,1.3435648,103.9491346,1555398382,7,1
1.3011445404072968,103.79994036064059,1.435137136389741,103.80580390022435,1555656969,6,4
1.280476031226174,103.85089364520975,1.3319405512446214,103.69646703830983,1555743542,6,5
1.333618218071037,103.88933984846588,1.4318235402916668,103.77005094685202,1555735111,4,5
1.3034024,103.8537524,1.3347634,103.7865222,1555408608,9,1
1.3770383987071009,103.77251069010768,1.2869810598863307,103.84588659741111,1555417185,12,1
1.3875051196984238,103.9862320548806,1.3450734837434397,103.75056861467078,1555603548,16,3
1.2980738,103.7816527,1.4322672,103.8034564,1555071514,12,4
1.344220507860458,103.85979006086649,1.4316391028064148,103.78754058317585,1555244250,12,6
1.3267468,103.9184785,1.345438,103.737571,1555298568,3,0
1.4399256,103.7710299,1.3009257,103.88599,1555678122,12,4
1.3592225,103.7394161,1.2781217,103.8283043,1555466996,2,2
1.3235648,103.9278175,1.4363068,103.7958637,1555848181,12,6
1.3692816944273585,103.95237148719102,1.3175238888491412,103.84950734844503,1555486676,7,2
1.3395125,103.9811034,1.2921083,103.841952,1555707035,20,4
1.3190003612652872,103.82994348950204,1.3445424781866693,103.98267237282525,1554963589,6,3
1.3656817987991463,103.74592692243317,1.3222117332238534,103.84172972254531,1554820136,14,1
1.3398460566364,103.98125951732786,1.3497760547252018,103.74088906670791,1555801072,22,5
1.4164788259332144,103.84376331292984,1.3106964180140945,103.84438204231158,1555476046,4,2
1.2926618456383836,103.86282243590472,1.3580536991676275,103.94736154087985,1555752890,9,5
1.3654378400096927,103.96257450347349,1.3790468230155044,103.82783682558753,1555250987,14,6
1.2833581,103.8360608,1.3112243,103.6325954,1554773219,1,1
1.353916618457293,103.8360195043755,1.3032808510299962,103.74718481761866,1554861315,1,2
1.3287161638666793,103.84617906926717,1.3251825438515936,103.727245724553,1555470698,3,2
1.3500273,103.727733,1.3263292,103.8457536,1555021072,22,3
1.3062235,103.9136078,1.2929507,103.7862141,1554772466,1,1
1.3863703,103.7420462,1.2549001,103.8250052,1555629875,23,3
1.4353054378052803,103.78342723284426,1.3562769866425735,103.98798479598015,1555708309,21,4
1.3072281914652295,103.79266370864914,1.3261030076699059,103.8903373090081,1555039865,3,4
1.2892693426223079,103.86156438334416,1.3645876580067275,103.7725963530271,1554816993,13,1
1.3878030357862272,103.98360556457254,1.3289229651573502,103.95028906904777,1555164510,14,5
1.3767997781696026,103.8928802769488,1.341025242831622,103.9815165449735,1555152154,10,5
1.313346979455985,103.82811351863107,1.32434821826887,103.90564071956518,1555129252,4,5
1.3118225703922952,103.84147514621137,1.3443093488382982,103.98292784954481,1554936192,22,2
1.322809224863663,103.97064615853925,1.2784534018715,103.84014136353164,1554890078,9,2
1.3769935,103.772663,1.4379647,103.8212336,1555131639,5,5
1.4339235,103.8050558,1.3200511,103.8768794,1555499513,11,2
1.3709076536272804,103.88518045643227,1.3335181761857027,103.814206776809,1554928371,20,2
1.3793987,103.8814924,1.355211,103.7365199,1555870892,18,6
1.3393833,103.9812935,1.3439504,103.736369,1555841597,10,6
1.4440010318434227,103.82954161574736,1.382940976598861,103.97827358127923,1555842439,10,6
1.351053,103.720748,1.3456242,103.9834079,1555837079,8,6
1.353037,103.9872477,1.3520381,103.7127004,1555887441,22,6
1.3487853425070273,103.94783999640241,1.3268909066291898,103.82937452229815,1554955831,4,3
1.345603,103.687963,1.3269077,103.8292621,1554973116,8,3
1.3366097171383144,103.70603018626677,1.290464835892377,103.83165366212134,1555823936,5,6
1.324199050813043,103.8133198437971,1.353269624525079,103.6965342891437,1554777225,2,1
1.2474811269410477,103.83346141571002,1.352523735664119,103.98643102697267,1555678891,13,4
1.2921870499861354,103.8080292754842,1.3320580840700018,103.93640259703928,1555886616,22,6
1.4291174922666823,103.7698977046748,1.2838330821173374,103.8368518733262,1554869029,4,2
1.3535383045944915,103.8485992088671,1.3652006890726636,103.95497169000717,1555069382,11,4
1.3610733,103.8860016,1.4242068,103.7710482,1555743503,6,5
1.2813040696027373,103.82516318502978,1.4269931191602103,103.83204113344074,1555768382,13,5
1.4184441299731174,103.83325324987979,1.3179895394779848,103.87519852247844,1555368282,22,0
1.3152706,103.8925098,1.3448135,103.7418811,1555574967,8,3
1.3582178,103.8828727,1.378164,103.9253486,1555092938,18,4
1.2904839,103.848487,1.3076236,103.8758043,1555323004,10,0
1.2945975291346734,103.8506417211655,1.337960243657107,103.97821326725146,1554790125,6,1
1.344038,103.9829545,1.3327682,103.8786733,1555133954,5,5
1.3254074,103.9404789,1.3993004,103.8961443,1554974718,9,3
1.4510710462514933,103.80262185786363,1.337242041633724,103.86234457831156,1555486696,7,2
1.3996417489826154,103.89593583058466,1.2842481842711093,103.83710841584346,1554870045,4,2
1.372892384726278,103.94543122013681,1.3695409568342554,103.86128988487788,1554772910,1,1
1.3708265838042564,103.94883501069577,1.433262866655919,103.84119579028959,1555332732,12,0
1.37856,103.77009,1.3297317,103.843155,1554939410,23,2
1.4305562837497532,103.79127737117885,1.3477658136997714,103.85886744368138,1555137328,6,5
1.2820736997127105,103.84978154284148,1.3234617202281682,103.97086519928108,1555069822,11,4
1.3005587,103.8513904,1.4047104,103.827518,1555065031,10,4
1.3774058,103.844335,1.3211623,103.8559063,1555376684,1,1
1.3757566482819712,103.9741207948739,1.3018000227025288,103.84131973884806,1555752113,9,5
1.3950704,103.8982218,1.3181142,103.8508664,1554857111,0,2
1.3188863748381634,103.77115016736725,1.401186846437447,103.86775938075417,1555299447,3,0
1.3958337600261266,103.90286846083046,1.3282604292715834,103.76412824845166,1555604064,16,3
1.33823327904257,103.76050175706803,1.3208730724355495,103.87485905624497,1555377580,1,1
1.3451127,103.8597561,1.3381339,103.7792312,1555041422,3,4
1.3124784338460367,103.79924806496676,1.3137224836493162,103.93376718166066,1555586349,11,3
1.3229671654045367,103.97074763151105,1.2747426662688792,103.82153026595081,1555583550,10,3
1.3609995,103.8880709,1.362034,103.9596556,1554938978,23,2
1.3364023793172852,103.75812045465126,1.4405496573091527,103.81859547282933,1554742476,16,0
1.4443398,103.8291559,1.3636672,103.9645067,1554696284,4,0
1.3334772806936273,103.69657654531554,1.3485256180286884,103.98467279367962,1555813424,2,6
1.3788433,103.8769026,1.3435236,103.7850047,1555142682,8,5
1.273135,103.8145798,1.3506862,103.8575881,1555059780,9,4
1.3468096142068642,103.70438846331166,1.4151186042761943,103.80522039315899,1554956151,4,3
1.3453967,103.9836567,1.3440333,103.8463446,1555334464,13,0
1.3363383,103.7093839,1.2732542,103.8315114,1555316225,8,0
1.3841156,103.7585549,1.3130116,103.7937984,1555064969,10,4
1.3138144,103.9337907,1.2888123,103.8473229,1554855245,0,2
1.3284378,103.7205879,1.3380189,103.9802881,1555806184,0,6
1.393705311996258,103.90243840405348,1.2942644577040516,103.85482012513488,1555594058,13,3
1.281235054161438,103.8503452648705,1.352737876493339,103.98657961318862,1555239057,10,6
1.3434654,103.874399,1.3794979,103.765362,1554729946,13,0
1.3514626427082026,103.94157387324356,1.3455460925437894,103.7882678187162,1555071733,12,4
1.3406713,103.7064977,1.2837675,103.8068506,1554943559,0,3
1.2981489791998388,103.84539531422857,1.2986970728602878,103.84837229277119,1555773474,15,5
1.2996900688139759,103.85247633802894,1.376606536281492,103.73496205179343,1555589416,12,3
1.28849878043852,103.8221114543725,1.3469325977267057,103.98444487957569,1555583396,10,3
1.418235412701832,103.83383629712023,1.3573690332449928,103.73874134333218,1555887256,22,6
1.3283686,103.8855888,1.3551416,103.9660499,1555500029,11,2
1.376516373144389,103.83947048628713,1.3465774419889314,103.98387655911054,1555072312,12,4
1.3171277461379376,103.82583511810074,1.333514648660949,103.9538101777925,1554987058,12,3
1.3963825783348933,103.74754467858402,1.323761408885978,103.85243816668459,1555579191,9,3
1.3093986,103.771911,1.4409537,103.7853033,1554867924,3,2
1.294707953177883,103.83742029539627,1.3107001176116155,103.94026083881403,1555226149,7,6
1.4088762426644916,103.82918340447998,1.3727772656183206,103.77782622500322,1555780252,17,5
1.3390914,103.7461009,1.3314689,103.8472423,1554690735,2,0
1.3579757764198752,103.82882905214414,1.3001158992982498,103.7925331584567,1555031138,1,4
1.3372289765032246,103.98140793406958,1.348064774047824,103.83782806518926,1555793805,20,5
1.3475143009642767,103.74823774571784,1.2793114636361769,103.82916005818186,1555574020,7,3
1.3038727922325415,103.83638233898597,1.3980044547542814,103.90233541318163,1555595018,13,3
1.2620556898299145,103.82369361262137,1.4089373333457944,103.7714347285246,1555072725,12,4
1.3762107,103.7420053,1.3695336,103.8792128,1555820134,4,6
1.3984689,103.7480989,1.3131265,103.8295217,1555215762,4,6
1.432883681472192,103.8405699329123,1.332222732684622,103.91878680427166,1555825129,5,6
1.3112809,103.8444944,1.3694101,103.9521202,1555391408,5,1
1.435482931321674,103.79098308151842,1.3533264593507355,103.71453523492293,1555010407,19,3
1.3534741816972489,103.84842089557517,1.3600360300506227,103.71106419404549,1554698647,4,0
1.3596617,103.7813167,1.338895,103.9806183,1555398804,7,1
1.2972095211632584,103.78314753334584,1.3782973965397696,103.7491722375187,1555484795,7,2
1.2959113,103.8612928,1.3613343,103.9896097,1555581852,10,3
1.3528101584388064,103.96492476829373,1.4124253617571805,103.82435275941086,1554720450,10,0
1.2891505541098969,103.8258099204496,1.3460965892765784,103.98372040761015,1555380195,2,1
1.4223423096310934,103.85035240188601,1.32972311479671,103.84174244841122,1555441712,19,1
1.3789609088937895,103.7618409006074,1.3282643293996366,103.84092782883477,1555030527,0,4
1.3136334668937177,103.8455471373038,1.3451582807329032,103.98332431225654,1555585442,11,3
1.341287330765458,103.7008439835972,1.3677921447150556,103.89304906530279,1555609190,17,3
1.310500696875017,103.84443711274609,1.4413083916633624,103.84006330598366,1555328571,11,0
1.3609900604167111,103.88594095941055,1.3395565618881988,103.98049504932501,1554819223,14,1
1.38738,103.7417617,1.3164983,103.8363583,1555150858,10,5
1.3601192,103.8521673,1.3354673,103.9581526,1555645662,3,4
1.3343445819798205,103.8581032086232,1.3430223185033747,103.98244459465977,1555037381,2,4
1.3322822472420948,103.69661181724202,1.2980821591984533,103.85361351969688,1555589863,12,3
1.4001224,103.8960561,1.3546884,103.7611992,1555750067,8,5
1.2723558719503367,103.83900166730713,1.3550899916229753,103.69819422343386,1555220080,5,6
1.3973925741424726,103.90387380791306,1.3812274029799831,103.77579602007894,1555659319,7,4
1.3032824066826294,103.84063509634804,1.3956759488435053,103.87847094002123,1554722078,11,0
1.3509044876180256,103.98594299050345,1.349070281325484,103.71430241090273,1555588526,11,3
1.2823703339309576,103.78182017434689,1.4343836484611743,103.78828917931331,1555416663,12,1
1.3281364459556788,103.70810835631909,1.3189480468246266,103.85097820419662,1554715908,9,0
1.2808294810425813,103.80221003450659,1.409887307138472,103.82954463891537,1555748677,8,5
1.266251407639411,103.82528528337976,1.3309407652349035,103.91624987139303,1555320286,9,0
1.3126906,103.8796566,1.3762275,103.7735936,1554790802,6,1
1.3296698,103.6711539,1.3158386,103.7590545,1555495692,10,2
1.3525723,103.8480399,1.3608292,103.961522,1555074810,13,4
1.3450763,103.723105,1.3326339,103.9199058,1555470131,3,2
1.387059802416709,103.74603310640813,1.3097296884747798,103.62718757143033,1555369883,23,0
1.3470832,103.9843607,1.4329759,103.7991458,1555773304,15,5
1.3770645,103.7342047,1.2971773,103.8429618,1555727515,2,5
1.3503924,103.9578871,1.4225269,103.7726727,1555245765,12,6
1.3529087,103.9548371,1.3863883,103.74182,1555849817,12,6
1.3396623,103.8619838,1.3877539,103.9850523,1554945113,1,3
1.416748,103.8458711,1.3245976,103.8591992,1555462212,0,2
1.339571481569835,103.7476373184018,1.34219756444248,103.88131552462308,1555313512,7,0
1.2957716,103.8306783,1.3311933,103.9761488,1554708031,7,0
1.350115401555013,103.77018480992604,1.3261334743149467,103.87089675494738,1554765985,23,0
1.4395913667990263,103.76907396139927,1.3676156171019005,103.94646484445985,1555414370,11,1
1.2874355487664366,103.84258048461965,1.351074899259509,103.95577613187552,1554803974,9,1
1.3488545273555033,103.9446850727037,1.3549398444605572,103.83659899244442,1555135718,6,5
1.2515583,103.8427117,1.2982217,103.8578817,1555031823,1,4
1.377192450685746,103.84500058316372,1.388965528703413,103.74568235391148,1555682956,14,4
1.3709106730015665,103.85682275372574,1.3378111025748756,103.9424146889153,1554769257,0,1
1.3133539246543215,103.92861945026779,1.4006131887706392,103.90360894649193,1554861352,1,2
1.3973437510260471,103.90383663070664,1.3393490997182156,103.85256997963923,1555453651,22,1
1.337395470327019,103.7095975882973,1.340467537961312,103.805246418577,1555323118,10,0
1.3453167927956473,103.7025930693965,1.2902013632082432,103.84825231827548,1555818704,3,6
1.3364395642608795,103.77835248478625,1.3256595810430685,103.97461770949651,1555560164,4,3
1.4144303042893953,103.83904476254267,1.3658834936448396,103.95197346676717,1555234682,9,6
1.3410287,103.9817917,1.3577115,103.8507357,1555740333,6,5
1.333023972101193,103.75916201420537,1.3244481023773667,103.88413863157446,1555146621,9,5
1.396327292080731,103.75010430203896,1.2766981998781128,103.80243100678128,1555163561,13,5
1.4033861726572379,103.89675279488618,1.3904911767072807,103.76485297467495,1554776602,2,1
1.2805691213056412,103.82382499636212,1.3406198753214027,103.98140512462851,1555368746,22,0
1.2724323781845908,103.84153751588788,1.3169699325843305,103.78786947908416,1555325253,10,0
1.3190324,103.8433617,1.3337244,103.9002865,1554856618,0,2
1.377292458286106,103.7717506390287,1.304184476686738,103.7712664015157,1555125469,3,5
1.3346588,103.7447288,1.3217984,103.8837616,1555381705,2,1
1.3147140307758511,103.94032079426557,1.298161361764896,103.84972087866602,1555290941,1,0
1.3921912,103.9051439,1.446579,103.8194549,1554984371,12,3
1.319873114652788,103.91525523227975,1.3861326724533474,103.85821761272679,1555008740,18,3
1.3189828953432643,103.84177388910467,1.3926539295070468,103.75405058249255,1555402761,8,1
1.2739637,103.8646304,1.3395712,103.698081,1554738830,15,0
1.2800229,103.8520226,1.3556161,103.8369641,1555474944,4,2
1.272557203556397,103.86326127297012,1.3236267420802323,103.72057655134795,1555353613,18,0
1.4167559,103.8238759,1.3685751,103.860918,1555460376,0,2
1.3420936,103.7037687,1.3461935,103.9836929,1555603419,16,3
1.322108,103.8415401,1.3380566,103.7604554,1554711348,8,0
1.3652207031284,103.96253487158431,1.2984830996520063,103.90120848282093,1555025009,23,3
1.4172467,103.8333083,1.3405867,103.9813017,1555281174,22,6
1.4389347855331367,103.82022747290313,1.3326116749296653,103.87385777992428,1555636250,1,4
1.2849484220936125,103.81467902717256,1.3785607957538242,103.86763270878622,1555400646,7,1
1.3430337521428992,103.85359163614288,1.396542142383906,103.81857572677718,1554884548,8,2
1.3347135933788028,103.95142237348819,1.3211148539138533,103.81365207206586,1555153925,11,5
1.3203723,103.8650637,1.3004613,103.7778081,1554856073,0,2
1.4328849,103.8027475,1.3167995,103.8477646,1555477437,5,2
1.4167325,103.8240245,1.3608274,103.7030398,1554980709,11,3
1.4292872,103.7871149,1.2996932,103.8439807,1554794569,7,1
1.380575447354219,103.74941228294776,1.376273459840827,103.93111409482992,1555852294,13,6
1.3679427,103.9463047,1.3017877,103.8413484,1555575869,8,3
1.3083674,103.9227597,1.3097878,103.8362146,1555313503,7,0
1.3994431269943968,103.89533100213198,1.3621338822773568,103.76593037775231,1555595059,13,3
1.3149132,103.9335733,1.3741539,103.9352241,1555496243,10,2
1.2949781,103.8530509,1.33773,103.7009653,1555115763,0,5
1.311744,103.800874,1.3876267,103.9860287,1555847866,11,6
1.3653081710379489,103.77899693358344,1.322311500270283,103.88687243135047,1555368491,22,0
1.2965402637252703,103.79369337220871,1.3724006689150343,103.85991975507811,1555504835,12,2
1.32801,103.6792264,1.3305709,103.8609748,1555211227,3,6
1.296176,103.8566272,1.4348824,103.7883816,1555814748,2,6
1.4485236,103.8165152,1.3494663,103.6972812,1555739784,5,5
1.3328096411957617,103.77798666560865,1.278430151394981,103.85674815309555,1554873751,5,2
1.3136587643657902,103.87924518537056,1.271797441878609,103.80566918300819,1555382382,2,1
1.3407339920835648,103.9150328920589,1.4209816227502892,103.83145618051853,1555134704,5,5
1.2957649622364995,103.7993934673552,1.397359720680962,103.903643729974,1554728118,12,0
1.4436319529085662,103.8217064351259,1.3391190860432935,103.86194243105487,1555208720,2,6
1.338483864125331,103.98102077242366,1.4131970950290298,103.8060995205585,1554916106,17,2
1.3090964,103.8651183,1.340176,103.9450783,1554942422,0,3
1.306395657707681,103.81914736138285,1.364050787953785,103.74320922809248,1555127971,3,5
1.4179906,103.8340823,1.3201204,103.8763856,1555493013,9,2
1.4413776299746475,103.80166005982426,1.3718636094739645,103.86693749958589,1555493956,9,2
1.3502271,103.9566095,1.2965293,103.896102,1554771672,1,1
1.3389425,103.9496584,1.3395923,103.805936,1554682885,0,0
1.3919598638455857,103.74512008611764,1.3298276898831347,103.84368035726222,1554861617,2,2
1.3159467346341123,103.85876628134378,1.3869003048203337,103.75664156291984,1555429910,15,1
1.3142685,103.8599698,1.4162366,103.8038693,1554684073,0,0
1.347456185565534,103.9845141443262,1.343772509136557,103.8469634671731,1555774240,15,5
1.4438407,103.8207019,1.3700733,103.8611915,1555021857,22,3
1.3921555,103.7451329,1.3403919,103.8470169,1554944256,0,3
1.3858843,103.839102,1.3432134,103.9824171,1555228037,7,6
1.434250367563455,103.77654922067714,1.3017377588750048,103.84321824968242,1555414616,11,1
1.4317848687365045,103.78589299787022,1.3015730323042332,103.84281065152703,1555737024,5,5
1.350465,103.7003667,1.3943633,103.8337883,1555288425,0,0
1.4496939,103.8207583,1.2873547,103.8457718,1555772213,14,5
1.3441683,103.983135,1.4319789,103.7873805,1555580481,9,3
1.3787478850866381,103.76194105373422,1.2659261888986695,103.82534552900262,1555728104,2,5
1.362805,103.8748583,1.3515717,103.731225,1555816627,3,6
1.2952263726842215,103.78597390232308,1.3925433956284967,103.85797212955632,1555130073,4,5
1.3070657036128346,103.8742300918568,1.4264238350207226,103.79162735213978,1555751814,9,5
1.2864956568527897,103.82541808943797,1.3343995323295303,103.97830749344273,1555585383,11,3
1.3522744,103.8870987,1.2828804,103.8524935,1555370983,23,0
1.3349815,103.9522131,1.2919256,103.8618285,1555496451,10,2
1.3517770462993226,103.75967203546172,1.3354913145316163,103.93143989155435,1555363415,21,0
1.4321154523476485,103.78737123826548,1.3220192804735165,103.85670906659037,1555076988,13,4
1.4304244272561892,103.82682336066797,1.3625186788702601,103.85905703923385,1554768697,0,1
1.2792845,103.8396028,1.3291637,103.7946455,1555405841,9,1
1.3146399543889824,103.87464610636351,1.422830330819433,103.8318992247493,1555113815,0,5
1.3842268,103.8904911,1.2547199,103.8253619,1555638749,1,4
1.3250086607604201,103.87157939197824,1.409989401198348,103.77297200728891,1555464675,1,2
1.2671644,103.8172168,1.3401454,103.8051337,1554790275,6,1
1.384930401555926,103.74010931211194,1.2946521513475395,103.78619420638577,1555888903,23,6
1.3755643672138174,103.84498906442394,1.2887028337164446,103.80332244420853,1554947058,1,3
1.3053868,103.8253157,1.3519796,103.926961,1554697131,4,0
1.3656837804118016,103.96211989091317,1.3312011054580428,103.8517252492655,1554784627,4,1
1.3201748771256163,103.74491912625498,1.2825157023904932,103.86089366025433,1554773911,1,1
1.2958742,103.7860953,1.301719,103.9124688,1555580100,9,3
1.3073396012590741,103.80224423499347,1.4141195183964277,103.8189776308642,1555310259,6,0
1.4139222,103.8414265,1.3311327,103.9030454,1555229571,8,6
1.2762542,103.8187112,1.2998789,103.7787764,1554808811,11,1
1.3187917,103.8474871,1.3789374,103.8759404,1554715874,9,0
1.4033468013942978,103.70124681109382,1.2787907363294702,103.81703494563929,1555573326,7,3
1.3053603741696318,103.91017958506853,1.4318888786764365,103.77053297079891,1555666808,9,4
1.3452572,103.9835804,1.2729853,103.8312525,1554808211,11,1
1.3001047579928422,103.90607746121104,1.2914833915614468,103.76744621320032,1554812579,12,1
1.375103397413461,103.96184370941785,1.3212102566162447,103.89140786076322,1554878270,6,2
1.2747298003589886,103.82266322869275,1.345973838176807,103.70579224733389,1555429924,15,1
1.3197743,103.9561636,1.30274,103.8540335,1554776222,2,1
1.4467651878191048,103.79497521512239,1.4281277076929288,103.7082601546489,1555889320,23,6
1.3896823,103.7452765,1.3223614,103.8854483,1555102266,20,4
1.2949885,103.8319191,1.3275588,103.9791189,1554967973,7,3
1.4395764042714752,103.76901764809372,1.365730712103941,103.86021686805539,1555466241,1,2
1.3041084,103.7881032,1.3474555,103.9842822,1555578740,9,3
1.3039526,103.8366211,1.321039,103.9142002,1555057599,8,4
1.3414299,103.9819598,1.310811,103.8035438,1555216890,4,6
1.4479085,103.7982533,1.3177066,103.8259019,1554944115,0,3
1.3268077980517445,103.97329766747751,1.280006401250858,103.85206594266714,1555294317,2,0
1.3133977,103.7684404,1.2854306,103.7989534,1555462923,1,2
1.3370755,103.9813186,1.347687,103.7260832,1555878169,20,6
1.3319087,103.966141,1.2860621,103.8251735,1554712465,8,0
1.3564459952310843,103.95553095543693,1.3048594805930456,103.80174148692464,1555209472,2,6
1.3006446,103.840833,1.3092431,103.9350686,1554724049,11,0
1.3619073,103.8320265,1.2843339,103.8492659,1555320013,9,0
1.4241734257935479,103.83179954138838,1.3355763903880724,103.86228419239056,1555022458,22,3
1.4198055,103.834603,1.3089856,103.8639354,1555454478,22,1
1.3152487,103.8050342,1.3082781,103.8773377,1555031817,1,4
1.324979,103.9444804,1.297594,103.8990337,1554684628,0,0
1.299468865254994,103.8014964807844,1.3448956796564804,103.98314123939153,1555881142,21,6
1.3524793250905203,103.9547077327349,1.286521390428243,103.83893011012441,1555225572,7,6
1.3957632,103.8791975,1.4336175,103.788095,1554809012,11,1
1.272453180443305,103.84086722439712,1.3280414080111844,103.70843320869749,1554867908,3,2
1.3370456,103.9796332,1.3304402,103.7997483,1555230233,8,6
1.2864014,103.8253854,1.3504549,103.7326558,1554683519,0,0
1.322472800848225,103.89030335815302,1.3940896168949235,103.85741631770301,1554799411,8,1
1.283614860332931,103.84979286452494,1.3368983840584128,103.97983790163791,1554888614,9,2
1.3025421778518442,103.85406778489389,1.4484718925390991,103.82586150477944,1555752007,9,5
1.3501051,103.7259719,1.3271818,103.8368794,1554765049,23,0
1.2980715,103.8498914,1.3317545,103.7463742,1555584642,10,3
1.3269672817789402,103.7253245786511,1.3398431981066325,103.86154576255386,1554879128,6,2
1.3255146002323495,103.72589231994525,1.2724927399602501,103.83577655097464,1555031872,1,4
1.3348097,103.9185642,1.3485017,103.7968248,1555069270,11,4
1.2849165340019,103.84405543220214,1.342638701988929,103.6927169306792,1554881783,7,2
1.3869694756372717,103.98000236112108,1.2654967652645572,103.82092231894268,1555842421,10,6
1.3430248433736554,103.95503930757191,1.3320647576145386,103.85168249877815,1555484118,6,2
1.422962,103.8350393,1.3562024,103.9565538,1555247588,13,6
1.3348107,103.6961081,1.2743013,103.8021124,1555130034,4,5
1.2808417,103.8160924,1.3074993,103.8568201,1555379063,1,1
1.4228432,103.8360801,1.3964775,103.9034638,1554937842,23,2
1.3254448,103.9048028,1.3480534,103.7936263,1555053760,7,4
1.3406879905813112,103.98165571736116,1.3514122118321428,103.75785910850227,1555648415,4,4
1.3408580584197511,103.84839250871522,1.4026199907699741,103.90611812182783,1555583544,10,3
1.4256519,103.8352401,1.3763936,103.9306178,1554726301,12,0
1.42318601783475,103.85130165917768,1.341229920789398,103.88349524215482,1555310404,6,0
1.3885704,103.7458139,1.3211618,103.8712648,1555827170,6,6
1.3261023082427454,103.86666404211016,1.3539158752767606,103.71551493022261,1554863724,2,2
1.3037232748338694,103.83106174049756,1.4386952425300321,103.73762620134877,1555715561,23,4
1.4490820172852195,103.81427534249947,1.3052091805096078,103.85073813874345,1555851801,13,6
1.3283358349967798,103.90559820993545,1.3334031075548343,103.76279943490657,1555506074,13,2
1.3429949466354678,103.98267510719968,1.3313572510824612,103.85326660265369,1555288787,0,0
1.3037053627411668,103.85420625849083,1.3776189579367561,103.76650174127525,1555239683,11,6
1.3468907350977686,103.69097472107124,1.3175647370181864,103.85655988514651,1555481624,6,2
1.341939079760191,103.98213131377169,1.2959321263112389,103.84415803212889,1555342050,15,0
1.2951496,103.7992726,1.4290783,103.8496269,1555683132,14,4
1.2820032,103.8487813,1.4229088,103.7941404,1554794436,7,1
1.3143510561485203,103.9355259003772,1.3640668460034824,103.85945708130625,1555505426,12,2
1.3000674,103.840101,1.3066225,103.7635023,1554874047,5,2
1.2953442996710345,103.80541042566156,1.3324090079207305,103.88759477680536,1555161330,13,5
1.3788972,103.7593021,1.3184681,103.8422763,1554709622,7,0
1.312524,103.8446399,1.3636828,103.9602782,1554992926,14,3
1.384345755468094,103.85849416250397,1.3211100204911588,103.91504529286433,1555086115,16,4
1.3398239603386755,103.74512867677332,1.413615572440788,103.82289429557015,1555126382,3,5
1.3510229,103.9313624,1.3963134,103.8305473,1555126879,3,5
1.338487749704802,103.94935434881403,1.3910938413089602,103.74507415625014,1555795016,21,5
1.3756204,103.8284993,1.3212308,103.7534357,1554987317,12,3
1.3781065889260693,103.77237928172987,1.326193719964105,103.81364989966208,1555464416,1,2
1.3536172,103.967688,1.3293926,103.8433834,1555498283,10,2
1.3245439701844341,103.93564053533147,1.3341308147781088,103.76190541193421,1554862578,2,2
1.3034773,103.8584332,1.3083043,103.7913816,1555389718,4,1
1.3579177,103.7521727,1.3297808,103.847815,1554768792,0,1
1.3785628,103.770116,1.3466775,103.9839549,1555667393,9,4
1.330762485699578,103.78420627970196,1.3302540146846646,103.67977041549877,1555063012,9,4
1.3502470694042727,103.9856223930254,1.3473220560791694,103.70566781527931,1555837537,9,6
1.428127,103.8000433,1.385212,103.9149393,1555032741,1,4
1.2783252,103.8579656,1.3441909,103.9834984,1555584417,10,3
1.3263651065566717,103.7457689432505,1.2975898029135182,103.85505622601401,1554981295,11,3
1.3773856745880382,103.75616196481622,1.3176573690791191,103.87513124198524,1555319508,9,0
1.3516297,103.9434277,1.3536115,103.7049727,1555779959,17,5
1.3249899,103.9270695,1.4396925,103.7709962,1555628077,22,3
1.28199,103.8507867,1.3118733,103.9486717,1555062354,9,4
1.3311801672029546,103.95721581517437,1.3151984521966702,103.80533188330057,1555738959,5,5
1.3313751128992561,103.74070126792003,1.2878293981557616,103.84630221365278,1555087171,16,4
1.3197566632358353,103.93600204289902,1.3331656167589785,103.74479433649475,1555727698,2,5
1.3159712,103.8472726,1.3424633,103.7214373,1555334568,13,0
1.356441563113631,103.6960034706363,1.297353026458339,103.78323275605568,1555059566,8,4
1.2785685,103.8573343,1.3442185,103.7293754,1555229618,8,6
1.3749075,103.7369351,1.3038106,103.7876819,1555219951,5,6
1.2882647785065897,103.84471906227601,1.3432490872465817,103.73179193848188,1554814278,12,1
1.3325196,103.9548669,1.3438732,103.847251,1554971306,8,3
